"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"S_IMSI";"E_IMSI";"TAP_CODE_ID";"FILIAL_ID";"IMSI_REGION"
17203;1546300800;4070908800;"250014892000000.250014895999999";"250014892000000";"250014895999999";4141;674;
17206;1546300800;4070908800;"250014896000000.250014899899999";"250014896000000";"250014899899999";4141;677;
17207;1546300800;4070908800;"250014899900000.250014899999999";"250014899900000";"250014899999999";4141;677;
16965;1451606400;4070908800;"250015030000000.250015039999999";"250015030000000";"250015039999999";4061;445;
16970;1451606400;4070908800;"250015060000000.250015069999999";"250015060000000";"250015069999999";4061;445;
16966;1451606400;4070908800;"250015110000000.250015119999999";"250015110000000";"250015119999999";4061;445;
16964;1451606400;4070908800;"250015120000000.250015129999999";"250015120000000";"250015129999999";4061;445;
17023;1546300800;4070908800;"250015140000000.250015149999999";"250015140000000";"250015149999999";4061;445;
16986;1451606400;4070908800;"250015200000000.250015209999999";"250015200000000";"250015209999999";4061;445;
16985;1451606400;4070908800;"250015280000000.250015289999999";"250015280000000";"250015289999999";4061;445;
16958;1451606400;4070908800;"250015290000000.250015299999999";"250015290000000";"250015299999999";4061;445;
16984;1451606400;4070908800;"250015360000000.250015369999999";"250015360000000";"250015369999999";4061;445;
16962;1451606400;4070908800;"250015370000000.250015379999999";"250015370000000";"250015379999999";4061;445;
16983;1451606400;4070908800;"250015480000000.250015489999999";"250015480000000";"250015489999999";4061;445;
16961;1451606400;4070908800;"250015490000000.250015499999999";"250015490000000";"250015499999999";4061;445;
18676;1451606400;4070908800;"250015520000000.250015529999999";"250015520000000";"250015529999999";4061;473;
18690;1451606400;4070908800;"250015550000000.250015559999999";"250015550000000";"250015559999999";4061;477;
16930;1451606400;4070908800;"250015600000000.250015609999999";"250015600000000";"250015609999999";4061;519;
16944;1451606400;4070908800;"250015630000000.250015639999999";"250015630000000";"250015639999999";4061;509;
16933;1451606400;4070908800;"250015660000000.250015669999999";"250015660000000";"250015669999999";4061;470;
16948;1451606400;4070908800;"250015700000000.250015709999999";"250015700000000";"250015709999999";4061;457;
17025;1451606400;4070908800;"250015790000000.250015799999999";"250015790000000";"250015799999999";4061;491;
17473;1451606400;4070908800;"250015800000000.250015809999999";"250015800000000";"250015809999999";4061;441;
16927;1451606400;4070908800;"250015890000000.250015899999999";"250015890000000";"250015899999999";4061;469;
16922;1451606400;4070908800;"250015900000000.250015909999999";"250015900000000";"250015909999999";4061;493;
16994;1451606400;4070908800;"250016000000000.250016009999999";"250016000000000";"250016009999999";4061;445;
16968;1451606400;4070908800;"250016060000000.250016069999999";"250016060000000";"250016069999999";4061;445;
16991;1451606400;4070908800;"250016100000000.250016109999999";"250016100000000";"250016109999999";4061;445;
17012;1483228800;4070908800;"250016110000000.250016112584803";"250016110000000";"250016112584803";4061;445;
15562;1451606400;1483228799;"250016110000000.250016119999999";"250016110000000";"250016119999999";2521;261;
16809;1483228800;1546300800;"250016112584804.250016112585303";"250016112584804";"250016112585303";2641;;
17142;1546300801;1577836799;"250016112584804.250016112585303";"250016112584804";"250016112585303";2521;445;
19705;1577836800;1609459199;"250016112584804.250016112585303";"250016112584804";"250016112585303";2521;601;
19745;1609459200;1640995199;"250016112584804.250016112585303";"250016112584804";"250016112585303";2453;601;
19744;1640995200;4070908800;"250016112584804.250016112585303";"250016112584804";"250016112585303";2641;601;
17013;1483228800;4070908800;"250016112585304.250016118156399";"250016112585304";"250016118156399";4061;445;
16807;1483228800;1546300800;"250016118156400.250016118156899";"250016118156400";"250016118156899";2641;;
17148;1546300801;1577836799;"250016118156400.250016118156899";"250016118156400";"250016118156899";4061;445;
19707;1577836800;1609459199;"250016118156400.250016118156899";"250016118156400";"250016118156899";2521;601;
19747;1609459200;1640995199;"250016118156400.250016118156899";"250016118156400";"250016118156899";2453;601;
19746;1640995200;4070908800;"250016118156400.250016118156899";"250016118156400";"250016118156899";2641;601;
17014;1483228800;4070908800;"250016118156900.250016119999999";"250016118156900";"250016119999999";4061;445;
17183;1451606400;4070908800;"250016120000000.250016129999999";"250016120000000";"250016129999999";4141;641;
16980;1451606400;4070908800;"250016170000000.250016179999999";"250016170000000";"250016179999999";4061;445;
16998;1451606400;4070908800;"250016210000000.250016219999999";"250016210000000";"250016219999999";4061;445;
17001;1451606400;4070908800;"250016250000000.250016259999999";"250016250000000";"250016259999999";4061;445;
16969;1451606400;4070908800;"250016310000000.250016319999999";"250016310000000";"250016319999999";4061;445;
16967;1451606400;4070908800;"250016370000000.250016379999999";"250016370000000";"250016379999999";4061;445;
17011;1483228800;4070908800;"250016380000000.250016381369029";"250016380000000";"250016381369029";4061;445;
15584;1451606400;1483228799;"250016380000000.250016389999999";"250016380000000";"250016389999999";2521;261;
16805;1483228800;1546300800;"250016381369030.250016381379029";"250016381369030";"250016381379029";2641;;
17150;1546300801;1577836799;"250016381369030.250016381379029";"250016381369030";"250016381379029";4061;445;
19709;1577836800;1609459199;"250016381369030.250016381379029";"250016381369030";"250016381379029";2521;601;
19749;1609459200;1640995199;"250016381369030.250016381379029";"250016381369030";"250016381379029";2453;601;
19748;1640995200;4070908800;"250016381369030.250016381379029";"250016381369030";"250016381379029";2641;601;
17016;1546300800;4070908800;"250016381379030.250016383438799";"250016381379030";"250016383438799";4061;445;
16803;1483228800;1546300800;"250016383438800.250016383438899";"250016383438800";"250016383438899";2641;;
17144;1546387200;1577836799;"250016383438800.250016383438899";"250016383438800";"250016383438899";2521;445;
19711;1577836800;1609459199;"250016383438800.250016383438899";"250016383438800";"250016383438899";2521;601;
19751;1609459200;1640995199;"250016383438800.250016383438899";"250016383438800";"250016383438899";2453;601;
19750;1640995200;4070908800;"250016383438800.250016383438899";"250016383438800";"250016383438899";2641;601;
17017;1546300800;4070908800;"250016383438900.250016389999999";"250016383438900";"250016389999999";4061;445;
17007;1451606400;4070908800;"250016410000000.250016419999999";"250016410000000";"250016419999999";4061;445;
16931;1451606400;4070908800;"250016430000000.250016439999999";"250016430000000";"250016439999999";4061;519;
16979;1451606400;4070908800;"250016440000000.250016449999999";"250016440000000";"250016449999999";4061;445;
16990;1451606400;4070908800;"250016450000000.250016459999999";"250016450000000";"250016459999999";4061;445;
16989;1451606400;4070908800;"250016490000000.250016499999999";"250016490000000";"250016499999999";4061;445;
16978;1451606400;4070908800;"250016500000000.250016509999999";"250016500000000";"250016509999999";4061;445;
19267;1451606400;4070908800;"250016540000000.250016549999999";"250016540000000";"250016549999999";4162;758;
17004;1451606400;4070908800;"250016550000000.250016559999999";"250016550000000";"250016559999999";4061;445;
19269;1546300800;4070908800;"250016560000000.250016569999999";"250016560000000";"250016569999999";4162;758;
16921;1451606400;4070908800;"250016600000000.250016609999999";"250016600000000";"250016609999999";4061;493;
16940;1451606400;4070908800;"250016620000000.250016629999999";"250016620000000";"250016629999999";4061;499;
16942;1451606400;4070908800;"250016630000000.250016639999999";"250016630000000";"250016639999999";4061;499;
16941;1451606400;4070908800;"250016640000000.250016649999999";"250016640000000";"250016649999999";4061;499;
16939;1451606400;4070908800;"250016650000000.250016659999999";"250016650000000";"250016659999999";4061;499;
16925;1451606400;4070908800;"250016670000000.250016679999999";"250016670000000";"250016679999999";4061;475;
16924;1451606400;4070908800;"250016680000000.250016689999999";"250016680000000";"250016689999999";4061;475;
17009;1451606400;4070908800;"250016700000000.250016709999999";"250016700000000";"250016709999999";4061;445;
17000;1451606400;4070908800;"250016730000000.250016739999999";"250016730000000";"250016739999999";4061;445;
17008;1451606400;4070908800;"250016750000000.250016759999999";"250016750000000";"250016759999999";4061;445;
17010;1451606400;4070908800;"250016800000000.250016809999999";"250016800000000";"250016809999999";4061;445;
17006;1451606400;4070908800;"250016810000000.250016819999999";"250016810000000";"250016819999999";4061;445;
19824;1651104000;4070908800;"250016830000000.250016838753999";"250016830000000";"250016838753999";4061;445;
19825;1451606400;1651103999;"250016830000000.250016839999999";"250016830000000";"250016839999999";4061;445;
19828;1651104000;4070908800;"250016838754000.250016838762999";"250016838754000";"250016838762999";4101;547;
19826;1651104000;4070908800;"250016838763000.250016839999999";"250016838763000";"250016839999999";4061;445;
17005;1451606400;4070908800;"250016850000000.250016859999999";"250016850000000";"250016859999999";4061;445;
16981;1451606400;4070908800;"250016860000000.250016869999999";"250016860000000";"250016869999999";4061;445;
16997;1451606400;4070908800;"250016900000000.250016909999999";"250016900000000";"250016909999999";4061;445;
17003;1451606400;4070908800;"250016910000000.250016919999999";"250016910000000";"250016919999999";4061;445;
17002;1451606400;4070908800;"250016950000000.250016959999999";"250016950000000";"250016959999999";4061;445;
16963;1451606400;4070908800;"250016980000000.250016989999999";"250016980000000";"250016989999999";4061;445;
16937;1451606400;4070908800;"250017000000000.250017009999999";"250017000000000";"250017009999999";4061;490;
16936;1451606400;4070908800;"250017010000000.250017019999999";"250017010000000";"250017019999999";4061;490;
17018;1546300800;4070908800;"250017070000000.250017079999999";"250017070000000";"250017079999999";4061;445;
16928;1451606400;4070908800;"250017090000000.250017099999999";"250017090000000";"250017099999999";4061;469;
19337;1451606400;4070908800;"250017100000000.250017109999999";"250017100000000";"250017109999999";4181;909;
19338;1451606400;4070908800;"250017120000000.250017129999999";"250017120000000";"250017129999999";4181;909;
19340;1451606400;4070908800;"250017130000000.250017139999999";"250017130000000";"250017139999999";4181;909;
19339;1451606400;4070908800;"250017140000000.250017149999999";"250017140000000";"250017149999999";4181;909;
20064;1696118400;4070908800;"250017150000000.250017159999999";"250017150000000";"250017159999999";4181;909;
17097;1451606400;4070908800;"250017170000000.250017179999999";"250017170000000";"250017179999999";4101;534;
17088;1451606400;4070908800;"250017180000000.250017189999999";"250017180000000";"250017189999999";4101;534;
16957;1451606400;4070908800;"250017190000000.250017199999999";"250017190000000";"250017199999999";4061;445;
19346;1451606400;4070908800;"250017200000000.250017209999999";"250017200000000";"250017209999999";4181;919;
19347;1451606400;4070908800;"250017210000000.250017219999999";"250017210000000";"250017219999999";4181;919;
19354;1451606400;4070908800;"250017220000000.250017229999999";"250017220000000";"250017229999999";4181;873;
19353;1451606400;4070908800;"250017250000000.250017250999999";"250017250000000";"250017250999999";4181;873;
19356;1571356800;4070908800;"250017251000000.250017259999999";"250017251000000";"250017259999999";4181;873;
17087;1451606400;4070908800;"250017330000000.250017339999999";"250017330000000";"250017339999999";4101;564;
19331;1451606400;4070908800;"250017340000000.250017349999999";"250017340000000";"250017349999999";4181;872;
19332;1451606400;4070908800;"250017350000000.250017359999999";"250017350000000";"250017359999999";4181;872;
19326;1451606400;4070908800;"250017360000000.250017369999999";"250017360000000";"250017369999999";4181;872;
18199;1451606400;4070908800;"250017400000000.250017400000371";"250017400000000";"250017400000371";4061;458;
18956;1451606400;4070908800;"250017400000372.250017400000372";"250017400000372";"250017400000372";4061;512;
18200;1451606400;4070908800;"250017400000373.250017400000406";"250017400000373";"250017400000406";4061;458;
18724;1451606400;4070908800;"250017400000407.250017400000407";"250017400000407";"250017400000407";4061;477;
